,code_pref,code_MIC,type,prefecture_j,prefecture_s,prefecture_en,prefecture_kana,cities,cities_kana,vaccine_pop,政令指定都市
305,,42064.0,市区町村,宮城県,,,ミヤギケン,白石市,シロイシシ,True,False
306,,42072.0,市区町村,宮城県,,,ミヤギケン,名取市,ナトリシ,True,False
307,,42081.0,市区町村,宮城県,,,ミヤギケン,角田市,カクダシ,True,False
308,,42099.0,市区町村,宮城県,,,ミヤギケン,多賀城市,タガジョウシ,True,False
309,,42111.0,市区町村,宮城県,,,ミヤギケン,岩沼市,イワヌマシ,True,False
310,,42129.0,市区町村,宮城県,,,ミヤギケン,登米市,トメシ,True,False
311,,42137.0,市区町村,宮城県,,,ミヤギケン,栗原市,クリハラシ,True,False
312,,42145.0,市区町村,宮城県,,,ミヤギケン,東松島市,ヒガシマツシマシ,True,False
313,,42153.0,市区町村,宮城県,,,ミヤギケン,大崎市,オオサキシ,True,False
314,,42161.0,市区町村,宮城県,,,ミヤギケン,富谷市,トミヤシ,True,False
315,,43010.0,市区町村,宮城県,,,ミヤギケン,蔵王町,ザオウマチ,True,False
316,,43028.0,市区町村,宮城県,,,ミヤギケン,七ヶ宿町,シチカシュクマチ,True,False
317,,43214.0,市区町村,宮城県,,,ミヤギケン,大河原町,オオガワラマチ,True,False
318,,43222.0,市区町村,宮城県,,,ミヤギケン,村田町,ムラタマチ,True,False
319,,43231.0,市区町村,宮城県,,,ミヤギケン,柴田町,シバタマチ,True,False
320,,43249.0,市区町村,宮城県,,,ミヤギケン,川崎町,カワサキマチ,True,False
321,,43419.0,市区町村,宮城県,,,ミヤギケン,丸森町,マルモリマチ,True,False
322,,43613.0,市区町村,宮城県,,,ミヤギケン,亘理町,ワタリチョウ,True,False
323,,43621.0,市区町村,宮城県,,,ミヤギケン,山元町,ヤマモトチョウ,True,False
324,,44016.0,市区町村,宮城県,,,ミヤギケン,松島町,マツシママチ,True,False
325,,44041.0,市区町村,宮城県,,,ミヤギケン,七ヶ浜町,シチガハママチ,True,False
326,,44067.0,市区町村,宮城県,,,ミヤギケン,利府町,リフチョウ,True,False
327,,44211.0,市区町村,宮城県,,,ミヤギケン,大和町,タイワチョウ,True,False
328,,44229.0,市区町村,宮城県,,,ミヤギケン,大郷町,オオサトチョウ,True,False
329,,44245.0,市区町村,宮城県,,,ミヤギケン,大衡村,オオヒラムラ,True,False
330,,44440.0,市区町村,宮城県,,,ミヤギケン,色麻町,シカマチョウ,True,False
331,,44458.0,市区町村,宮城県,,,ミヤギケン,加美町,カミマチ,True,False
332,,45012.0,市区町村,宮城県,,,ミヤギケン,涌谷町,ワクヤチョウ,True,False
333,,45055.0,市区町村,宮城県,,,ミヤギケン,美里町,ミサトマチ,True,False
334,,45811.0,市区町村,宮城県,,,ミヤギケン,女川町,オナガワチョウ,True,False
335,,46060.0,市区町村,宮城県,,,ミヤギケン,南三陸町,ミナミサンリクチョウ,True,False
336,,52019.0,市区町村,秋田県,,,アキタケン,秋田市,アキタシ,True,False
337,,52027.0,市区町村,秋田県,,,アキタケン,能代市,ノシロシ,True,False
338,,52035.0,市区町村,秋田県,,,アキタケン,横手市,ヨコテシ,True,False
339,,52043.0,市区町村,秋田県,,,アキタケン,大館市,オオダテシ,True,False
340,,52060.0,市区町村,秋田県,,,アキタケン,男鹿市,オガシ,True,False
341,,52078.0,市区町村,秋田県,,,アキタケン,湯沢市,ユザワシ,True,False
342,,52094.0,市区町村,秋田県,,,アキタケン,鹿角市,カヅノシ,True,False
343,,52108.0,市区町村,秋田県,,,アキタケン,由利本荘市,ユリホンジョウシ,True,False
344,,52116.0,市区町村,秋田県,,,アキタケン,潟上市,カタガミシ,True,False
345,,52124.0,市区町村,秋田県,,,アキタケン,大仙市,ダイセンシ,True,False
346,,52132.0,市区町村,秋田県,,,アキタケン,北秋田市,キタアキタシ,True,False
347,,52141.0,市区町村,秋田県,,,アキタケン,にかほ市,ニカホシ,True,False
348,,52159.0,市区町村,秋田県,,,アキタケン,仙北市,センボクシ,True,False
349,,53031.0,市区町村,秋田県,,,アキタケン,小坂町,コサカマチ,True,False
350,,53279.0,市区町村,秋田県,,,アキタケン,上小阿仁村,カミコアニムラ,True,False
351,,53465.0,市区町村,秋田県,,,アキタケン,藤里町,フジサトマチ,True,False
352,,53481.0,市区町村,秋田県,,,アキタケン,三種町,ミタネチョウ,True,False
353,,53490.0,市区町村,秋田県,,,アキタケン,八峰町,ハッポウチョウ,True,False
354,,53619.0,市区町村,秋田県,,,アキタケン,五城目町,ゴジョウメマチ,True,False
355,,53635.0,市区町村,秋田県,,,アキタケン,八郎潟町,ハチロウガタマチ,True,False
356,,53660.0,市区町村,秋田県,,,アキタケン,井川町,イカワマチ,True,False
357,,53686.0,市区町村,秋田県,,,アキタケン,大潟村,オオガタムラ,True,False
358,,54348.0,市区町村,秋田県,,,アキタケン,美郷町,ミサトチョウ,True,False
359,,54631.0,市区町村,秋田県,,,アキタケン,羽後町,ウゴマチ,True,False
360,,54640.0,市区町村,秋田県,,,アキタケン,東成瀬村,ヒガシナルセムラ,True,False
361,,62014.0,市区町村,山形県,,,ヤマガタケン,山形市,ヤマガタシ,True,False
362,,62022.0,市区町村,山形県,,,ヤマガタケン,米沢市,ヨネザワシ,True,False
363,,62031.0,市区町村,山形県,,,ヤマガタケン,鶴岡市,ツルオカシ,True,False
364,,62049.0,市区町村,山形県,,,ヤマガタケン,酒田市,サカタシ,True,False
365,,62057.0,市区町村,山形県,,,ヤマガタケン,新庄市,シンジョウシ,True,False
366,,62065.0,市区町村,山形県,,,ヤマガタケン,寒河江市,サガエシ,True,False
367,,62073.0,市区町村,山形県,,,ヤマガタケン,上山市,カミノヤマシ,True,False
368,,62081.0,市区町村,山形県,,,ヤマガタケン,村山市,ムラヤマシ,True,False
369,,62090.0,市区町村,山形県,,,ヤマガタケン,長井市,ナガイシ,True,False
370,,62103.0,市区町村,山形県,,,ヤマガタケン,天童市,テンドウシ,True,False
371,,62111.0,市区町村,山形県,,,ヤマガタケン,東根市,ヒガシネシ,True,False
372,,62120.0,市区町村,山形県,,,ヤマガタケン,尾花沢市,オバナザワシ,True,False
373,,62138.0,市区町村,山形県,,,ヤマガタケン,南陽市,ナンヨウシ,True,False
374,,63011.0,市区町村,山形県,,,ヤマガタケン,山辺町,ヤマノベマチ,True,False
375,,63029.0,市区町村,山形県,,,ヤマガタケン,中山町,ナカヤママチ,True,False
376,,63215.0,市区町村,山形県,,,ヤマガタケン,河北町,カホクチョウ,True,False
377,,63223.0,市区町村,山形県,,,ヤマガタケン,西川町,ニシカワマチ,True,False
378,,63231.0,市区町村,山形県,,,ヤマガタケン,朝日町,アサヒマチ,True,False
379,,63240.0,市区町村,山形県,,,ヤマガタケン,大江町,オオエマチ,True,False
380,,63410.0,市区町村,山形県,,,ヤマガタケン,大石田町,オオイシダマチ,True,False
381,,63614.0,市区町村,山形県,,,ヤマガタケン,金山町,カネヤママチ,True,False
382,,63622.0,市区町村,山形県,,,ヤマガタケン,最上町,モガミマチ,True,False
383,,63631.0,市区町村,山形県,,,ヤマガタケン,舟形町,フナガタマチ,True,False
384,,63649.0,市区町村,山形県,,,ヤマガタケン,真室川町,マムロガワマチ,True,False
385,,63657.0,市区町村,山形県,,,ヤマガタケン,大蔵村,オオクラムラ,True,False
386,,63665.0,市区町村,山形県,,,ヤマガタケン,鮭川村,サケガワムラ,True,False
387,,63673.0,市区町村,山形県,,,ヤマガタケン,戸沢村,トザワムラ,True,False
388,,63819.0,市区町村,山形県,,,ヤマガタケン,高畠町,タカハタマチ,True,False
389,,63827.0,市区町村,山形県,,,ヤマガタケン,川西町,カワニシマチ,True,False
390,,64017.0,市区町村,山形県,,,ヤマガタケン,小国町,オグニマチ,True,False
391,,64025.0,市区町村,山形県,,,ヤマガタケン,白鷹町,シラタカマチ,True,False
392,,64033.0,市区町村,山形県,,,ヤマガタケン,飯豊町,イイデマチ,True,False
393,,64262.0,市区町村,山形県,,,ヤマガタケン,三川町,ミカワマチ,True,False
394,,64289.0,市区町村,山形県,,,ヤマガタケン,庄内町,シヨウナイマチ,True,False
395,,64611.0,市区町村,山形県,,,ヤマガタケン,遊佐町,ユザマチ,True,False
396,,72010.0,市区町村,福島県,,,フクシマケン,福島市,フクシマシ,True,False
397,,72028.0,市区町村,福島県,,,フクシマケン,会津若松市,アイヅワカマツシ,True,False
398,,72036.0,市区町村,福島県,,,フクシマケン,郡山市,コオリヤマシ,True,False
399,,72044.0,市区町村,福島県,,,フクシマケン,いわき市,イワキシ,True,False
400,,72052.0,市区町村,福島県,,,フクシマケン,白河市,シラカワシ,True,False
401,,72079.0,市区町村,福島県,,,フクシマケン,須賀川市,スカガワシ,True,False
402,,72087.0,市区町村,福島県,,,フクシマケン,喜多方市,キタカタシ,True,False
403,,72095.0,市区町村,福島県,,,フクシマケン,相馬市,ソウマシ,True,False
404,,72109.0,市区町村,福島県,,,フクシマケン,二本松市,ニホンマツシ,True,False
405,,72117.0,市区町村,福島県,,,フクシマケン,田村市,タムラシ,True,False
406,,72125.0,市区町村,福島県,,,フクシマケン,南相馬市,ミナミソウマシ,True,False
407,,72133.0,市区町村,福島県,,,フクシマケン,伊達市,ダテシ,True,False
408,,72141.0,市区町村,福島県,,,フクシマケン,本宮市,モトミヤシ,True,False
409,,73016.0,市区町村,福島県,,,フクシマケン,桑折町,コオリマチ,True,False
410,,73032.0,市区町村,福島県,,,フクシマケン,国見町,クニミマチ,True,False
411,,73083.0,市区町村,福島県,,,フクシマケン,川俣町,カワマタマチ,True,False
412,,73229.0,市区町村,福島県,,,フクシマケン,大玉村,オオタマムラ,True,False
413,,73423.0,市区町村,福島県,,,フクシマケン,鏡石町,カガミイシマチ,True,False
414,,73440.0,市区町村,福島県,,,フクシマケン,天栄村,テンエイムラ,True,False
415,,73628.0,市区町村,福島県,,,フクシマケン,下郷町,シモゴウマチ,True,False
416,,73644.0,市区町村,福島県,,,フクシマケン,檜枝岐村,ヒノエマタムラ,True,False
417,,73679.0,市区町村,福島県,,,フクシマケン,只見町,タダミマチ,True,False
418,,73687.0,市区町村,福島県,,,フクシマケン,南会津町,ミナミアイヅマチ,True,False
419,,74021.0,市区町村,福島県,,,フクシマケン,北塩原村,キタシオバラムラ,True,False
420,,74055.0,市区町村,福島県,,,フクシマケン,西会津町,ニシアイヅマチ,True,False
421,,74071.0,市区町村,福島県,,,フクシマケン,磐梯町,バンダイマチ,True,False
422,,74080.0,市区町村,福島県,,,フクシマケン,猪苗代町,イナワシロマチ,True,False
423,,74217.0,市区町村,福島県,,,フクシマケン,会津坂下町,アイヅバンゲマチ,True,False
424,,74225.0,市区町村,福島県,,,フクシマケン,湯川村,ユガワムラ,True,False
425,,74233.0,市区町村,福島県,,,フクシマケン,柳津町,ヤナイヅマチ,True,False
426,,74446.0,市区町村,福島県,,,フクシマケン,三島町,ミシママチ,True,False
427,,74454.0,市区町村,福島県,,,フクシマケン,金山町,カネヤママチ,True,False
428,,74462.0,市区町村,福島県,,,フクシマケン,昭和村,ショウワムラ,True,False
429,,74471.0,市区町村,福島県,,,フクシマケン,会津美里町,アイヅミサトマチ,True,False
430,,74616.0,市区町村,福島県,,,フクシマケン,西郷村,ニシゴウムラ,True,False
431,,74641.0,市区町村,福島県,,,フクシマケン,泉崎村,イズミザキムラ,True,False
432,,74659.0,市区町村,福島県,,,フクシマケン,中島村,ナカジマムラ,True,False
433,,74667.0,市区町村,福島県,,,フクシマケン,矢吹町,ヤブキマチ,True,False
434,,74811.0,市区町村,福島県,,,フクシマケン,棚倉町,タナグラマチ,True,False
435,,74829.0,市区町村,福島県,,,フクシマケン,矢祭町,ヤマツリマチ,True,False
436,,74837.0,市区町村,福島県,,,フクシマケン,塙町,ハナワマチ,True,False
437,,74845.0,市区町村,福島県,,,フクシマケン,鮫川村,サメガワムラ,True,False
438,,75019.0,市区町村,福島県,,,フクシマケン,石川町,イシカワマチ,True,False
439,,75027.0,市区町村,福島県,,,フクシマケン,玉川村,タマカワムラ,True,False
440,,75035.0,市区町村,福島県,,,フクシマケン,平田村,ヒラタムラ,True,False
441,,75043.0,市区町村,福島県,,,フクシマケン,浅川町,アサカワマチ,True,False
442,,75051.0,市区町村,福島県,,,フクシマケン,古殿町,フルドノマチ,True,False
443,,75213.0,市区町村,福島県,,,フクシマケン,三春町,ミハルマチ,True,False
444,,75221.0,市区町村,福島県,,,フクシマケン,小野町,オノマチ,True,False
445,,75418.0,市区町村,福島県,,,フクシマケン,広野町,ヒロノマチ,True,False
446,,75426.0,市区町村,福島県,,,フクシマケン,楢葉町,ナラハマチ,True,False
447,,75434.0,市区町村,福島県,,,フクシマケン,富岡町,トミオカマチ,True,False
448,,75442.0,市区町村,福島県,,,フクシマケン,川内村,カワウチムラ,True,False
449,,75451.0,市区町村,福島県,,,フクシマケン,大熊町,オオクママチ,True,False
450,,75469.0,市区町村,福島県,,,フクシマケン,双葉町,フタバマチ,True,False
451,,75477.0,市区町村,福島県,,,フクシマケン,浪江町,ナミエマチ,True,False
452,,75485.0,市区町村,福島県,,,フクシマケン,葛尾村,カツラオムラ,True,False
453,,75612.0,市区町村,福島県,,,フクシマケン,新地町,シンチマチ,True,False
454,,75647.0,市区町村,福島県,,,フクシマケン,飯舘村,イイタテムラ,True,False
455,,82015.0,市区町村,茨城県,,,イバラキケン,水戸市,ミトシ,True,False
456,,82023.0,市区町村,茨城県,,,イバラキケン,日立市,ヒタチシ,True,False
457,,82031.0,市区町村,茨城県,,,イバラキケン,土浦市,ツチウラシ,True,False
458,,82040.0,市区町村,茨城県,,,イバラキケン,古河市,コガシ,True,False
459,,82058.0,市区町村,茨城県,,,イバラキケン,石岡市,イシオカシ,True,False
460,,82074.0,市区町村,茨城県,,,イバラキケン,結城市,ユウキシ,True,False
461,,82082.0,市区町村,茨城県,,,イバラキケン,龍ケ崎市,リュウガサキシ,True,False
462,,82104.0,市区町村,茨城県,,,イバラキケン,下妻市,シモツマシ,True,False
463,,82112.0,市区町村,茨城県,,,イバラキケン,常総市,ジョウソウシ,True,False
464,,82121.0,市区町村,茨城県,,,イバラキケン,常陸太田市,ヒタチオオタシ,True,False
465,,82147.0,市区町村,茨城県,,,イバラキケン,高萩市,タカハギシ,True,False
466,,82155.0,市区町村,茨城県,,,イバラキケン,北茨城市,キタイバラキシ,True,False
467,,82163.0,市区町村,茨城県,,,イバラキケン,笠間市,カサマシ,True,False
468,,82171.0,市区町村,茨城県,,,イバラキケン,取手市,トリデシ,True,False
469,,82198.0,市区町村,茨城県,,,イバラキケン,牛久市,ウシクシ,True,False
